radius_bin,r_center,mean_intensity,pixel_count,condition,image_num,particle_density,n_particles
2,0.05,134.2555527826304,4007,B,15,436.73571250311954,7
3,0.07,136.67619728377412,5596,B,15,446.7476769120801,10
4,0.09,132.32986111111111,7200,B,15,381.94444444444446,11
5,0.11,135.98886743155742,8803,B,15,283.9940929228672,10
6,0.13,133.26759615384614,10400,B,15,384.61538461538464,16
7,0.15000000000000002,135.24291666666667,12000,B,15,291.6666666666667,14
8,0.16999999999999998,134.61644238546953,13599,B,15,349.2903889991911,19
9,0.19,136.67659043112513,15216,B,15,410.751840168244,25
10,0.21000000000000002,135.15666309396212,16794,B,15,342.38418482791474,23
11,0.22999999999999998,134.153461580263,18402,B,15,271.7095967829584,20
12,0.25,133.71799230115482,20003,B,15,337.44938259261113,27
13,0.27,136.04599509509046,21611,B,15,358.613668964879,31
14,0.29000000000000004,134.45820580247445,23197,B,15,344.8721817476398,32
15,0.31,137.26591156435165,24809,B,15,463.54145672941274,46
16,0.33,136.18079181663194,26395,B,15,350.44516006819475,37
17,0.35,139.02342940819315,27999,B,15,446.444515875567,50
18,0.37,136.83470711438417,29602,B,15,320.92426187419767,38
19,0.39,136.22006088767824,31205,B,15,320.4614645088928,40
20,0.41000000000000003,137.70034758216966,32798,B,15,373.4983840478078,49
21,0.43,136.39380376656592,34408,B,15,326.95884677981866,45
22,0.45,136.94182333175974,36011,B,15,367.9431284885174,53
23,0.47,137.28745811393011,37602,B,15,359.02345619913837,54
24,0.49,137.38320879345082,39211,B,15,357.04266659865857,56
25,0.51,135.00524496948603,40801,B,15,343.1288448812529,56
26,0.53,134.0133748496214,42393,B,15,294.860000471776,50
27,0.55,135.98345717726724,44007,B,15,329.4930351989456,58
28,0.5700000000000001,136.3606410031568,45616,B,15,323.35145562960366,59
29,0.59,134.74942255938632,47191,B,15,376.1310419359624,71
30,0.61,134.61201737847364,48796,B,15,348.3892122305107,68
31,0.63,133.58884084417645,50416,B,15,361.9882576959696,73
32,0.65,134.5334205061149,52004,B,15,389.3931236058765,81
33,0.67,134.28628460562643,53604,B,15,401.08947093500484,86
34,0.69,133.77017238881646,55224,B,15,371.21541358829495,82
35,0.71,134.8256690140845,56800,B,15,396.1267605633803,90
36,0.73,133.56291413406387,58405,B,15,402.3628114031333,94
37,0.75,133.98712353411514,60032,B,15,370.63566098081026,89
38,0.77,133.34501566482152,61603,B,15,369.3001964190056,91
39,0.79,130.82408052161801,63188,B,15,403.5576375261126,102
40,0.81,129.55872687720813,64817,B,15,401.1293333539041,104
41,0.83,130.39732277299282,66412,B,15,383.9667529964464,102
42,0.85,135.9875435680986,67997,B,15,437.51930232216125,119
43,0.87,139.9226795197414,69296,B,15,360.77118448395294,100
44,0.89,142.82103857566764,67400,B,15,408.0118694362018,110
45,0.91,140.27340277428337,59619,B,15,389.97634982136566,93
46,0.9299999999999999,140.90098001074492,53979,B,15,375.1458900683599,81
47,0.95,142.8818403908795,49120,B,15,452.9723127035831,89
48,0.97,143.02907795178604,45464,B,15,368.4233679394686,67
49,0.99,143.11073950204386,40365,B,15,346.8351294438251,56
0,0.01,129.62226847034339,961,B,16,520.2913631633716,2
1,0.03,130.0987951807229,2905,B,16,344.2340791738382,4
2,0.05,130.79966784305586,4817,B,16,311.3971351463567,6
3,0.07,129.45528696425924,6743,B,16,370.7548568886252,10
4,0.09,129.96647079156585,8679,B,16,345.66194262011754,12
5,0.11,127.6387814769405,10603,B,16,282.93879090823356,12
6,0.13,127.70678668153576,12554,B,16,358.4514895650789,18
7,0.15000000000000002,126.79575321621247,14458,B,16,380.41222852400057,22
8,0.16999999999999998,127.93083257090576,16395,B,16,335.4681305275999,22
9,0.19,128.6226446010159,18309,B,16,382.3256322027419,28
10,0.21000000000000002,127.22851504686729,20270,B,16,468.67291563887517,38
11,0.22999999999999998,126.65597799125062,22173,B,16,383.3491182970279,34
12,0.25,126.39951071858026,24117,B,16,445.74366629348594,43
13,0.27,125.89051150993429,26021,B,16,403.52023365743054,42
14,0.29000000000000004,126.00628795998571,27990,B,16,446.58806716684535,50
15,0.31,124.94803629423778,29867,B,16,435.26299929688287,52
16,0.33,123.64026879356905,31846,B,16,439.6156503171513,56
17,0.35,125.17478577993892,33727,B,16,481.80982595546595,65
18,0.37,123.97801674647847,35709,B,16,392.058024587639,56
19,0.39,122.84879112695162,37597,B,16,379.01960262786923,57
20,0.41000000000000003,123.50530866070075,39558,B,16,436.06855756104966,69
21,0.43,123.53109759041962,41418,B,16,434.593654932638,72
22,0.45,123.83972735227744,43426,B,16,500.8520241330079,87
23,0.47,123.7470541506686,45318,B,16,524.0743192550422,95
24,0.49,122.78014799154334,47300,B,16,480.97251585623684,91
25,0.51,122.41204966415631,49130,B,16,401.9947079177692,79
26,0.53,121.2409551374819,51134,B,16,386.2400750968045,79
27,0.55,120.84158901422266,53014,B,16,424.41619194929643,90
28,0.5700000000000001,121.81403763978544,54995,B,16,422.7657059732703,93
29,0.59,121.35800407761529,56896,B,16,443.79218222722164,101
30,0.61,120.7504420265216,58820,B,16,340.02040122407345,80
31,0.63,121.12731462431076,60755,B,16,436.1780923380792,106
32,0.65,119.8851425744786,62669,B,16,438.8134484354306,110
33,0.67,121.49215680207914,64642,B,16,464.0945515299651,120
34,0.69,120.46286186931349,66495,B,16,484.9988720956463,129
35,0.71,120.26803852889667,68520,B,16,481.61120840630474,132
36,0.73,118.41772655572767,70369,B,16,429.876792337535,121
37,0.75,118.04070321894048,72353,B,16,504.4711345763134,146
38,0.77,119.93381481082247,74216,B,16,532.2302468470411,158
39,0.79,120.65680473372781,76219,B,16,501.84337238746247,153
40,0.81,117.74595550090305,78069,B,16,521.974151071488,163
41,0.83,112.0925479718848,80099,B,16,471.2917764266721,151
42,0.85,110.74343542854352,81917,B,16,454.7285667199727,149
43,0.87,115.95193510345567,83949,B,16,363.3158227018785,122
44,0.89,121.15628424218404,85786,B,16,367.19278203902735,126
45,0.91,116.81435488464825,87775,B,16,293.36371404158365,103
46,0.9299999999999999,117.284754516059,87521,B,16,274.21990150935204,96
47,0.95,118.39429679395346,80972,B,16,234.6490144741392,76
48,0.97,119.29057259088935,62191,B,16,200.99371291665997,50
49,0.99,122.99376193224704,45046,B,16,166.4964702748302,30
0,0.01,124.73535564853556,956,B,17,523.0125523012553,2
1,0.03,124.64356087262492,2842,B,17,351.8648838845883,4
2,0.05,127.07360672975815,4755,B,17,368.0336487907466,7
3,0.07,127.39567697388172,6662,B,17,337.7364154908436,9
4,0.09,128.26640926640925,8547,B,17,351.00035100035103,12
5,0.11,130.0616222413299,10467,B,17,358.26884494124397,15
6,0.13,129.5239329391755,12347,B,17,323.96533570907917,16
7,0.15000000000000002,126.75993551552534,14267,B,17,385.50501156515037,22
8,0.16999999999999998,127.81955352173644,16171,B,17,432.8736627295777,28
9,0.19,126.65057369325426,18041,B,17,346.433124549637,25
10,0.21000000000000002,124.85388424791157,19991,B,17,275.1238057125707,22
11,0.22999999999999998,125.27149528431462,21842,B,17,434.94185514147057,38
12,0.25,123.4747938057566,23764,B,17,389.24423497727656,37
13,0.27,124.10537793527786,25679,B,17,477.04349857860507,49
14,0.29000000000000004,123.27563055706769,27555,B,17,399.2015968063872,44
15,0.31,121.34240954867586,29491,B,17,398.4266386355159,47
16,0.33,122.44077583181803,31347,B,17,438.6384662009124,55
17,0.35,122.69623219758428,33282,B,17,420.6477976083168,56
18,0.37,119.26042229105687,35189,B,17,369.43362982750295,52
19,0.39,119.18245377243892,37045,B,17,425.15859090295584,63
20,0.41000000000000003,118.72924196980183,39009,B,17,384.5266476966854,60
21,0.43,118.6461086637298,40860,B,17,373.22564855604503,61
22,0.45,117.93017981153693,42767,B,17,391.65711880655647,67
23,0.47,116.90216297224148,44707,B,17,369.06972062540547,66
24,0.49,116.6704699284471,46539,B,17,376.0287071058682,70
25,0.51,116.44368417798479,48521,B,17,360.66857649265273,70
26,0.53,116.42029589911627,50355,B,17,382.28577102571745,77
27,0.55,116.89463718777493,52286,B,17,377.7301763378342,79
28,0.5700000000000001,117.6891630248382,54231,B,17,350.3531190647416,76
29,0.59,117.59936829707883,56039,B,17,477.34613394243297,107
30,0.61,117.31052667861574,58024,B,17,417.9305115124776,97
31,0.63,117.08562839248434,59875,B,17,405.01043841336116,97
32,0.65,118.74584338422186,61769,B,17,477.5858440317959,118
33,0.67,118.93458339871331,63730,B,17,486.42711438882793,124
34,0.69,117.85437900518767,65540,B,17,503.50930729325603,132
35,0.71,117.77474316842822,67554,B,17,503.30106285342094,136
36,0.73,118.0071065111787,69373,B,17,497.3116342092746,138
37,0.75,117.26887785167102,71274,B,17,501.585430872408,143
38,0.77,117.70969459500047,73247,B,17,563.1629964367141,165
39,0.79,117.06635399456377,75052,B,17,542.9568832276289,163
40,0.81,116.29823582101177,77033,B,17,541.9755169862267,167
41,0.83,114.32541573717299,78896,B,17,472.1405394443318,149
42,0.85,111.03646987459612,80779,B,17,414.71174438901204,134
43,0.87,110.92704116772798,82759,B,17,368.53997752510304,122
44,0.89,111.59572731466695,84537,B,17,307.55763748417854,104
45,0.91,119.85024785366812,86543,B,17,314.8723755820806,109
46,0.9299999999999999,122.5077714311722,87886,B,17,264.54725439774256,93
47,0.95,127.73821652900737,80876,B,17,185.46911321034673,60
48,0.97,130.3933781398086,64574,B,17,236.16316164400536,61
49,0.99,128.09019530219055,45468,B,17,170.44954693410753,31
0,0.01,133.4227027027027,925,B,18,540.5405405405406,2
1,0.03,135.1985533453888,2765,B,18,180.83182640144668,2
2,0.05,132.86379385015158,4618,B,18,108.27197921177999,2
3,0.07,131.99984534488092,6466,B,18,270.64645839777296,7
4,0.09,129.22111218103032,8308,B,18,361.0977371208474,12
5,0.11,127.51087705482823,10159,B,18,221.47849197755684,9
6,0.13,129.46477348434377,12008,B,18,166.55562958027983,8
7,0.15000000000000002,130.19580773400796,13835,B,18,252.9815684857246,14
8,0.16999999999999998,128.93216128415824,15699,B,18,270.71788011975286,17
9,0.19,129.7478201401949,17547,B,18,299.19644383655327,21
10,0.21000000000000002,131.19314722121885,19379,B,18,438.6191237937974,34
11,0.22999999999999998,129.59141000282565,21234,B,18,247.2449844588867,21
12,0.25,129.9047742717396,23103,B,18,313.8120590399515,29
13,0.27,127.9104735152488,24920,B,18,300.9630818619583,30
14,0.29000000000000004,126.74815922257523,26755,B,18,308.35357877032334,33
15,0.31,126.60544336524352,28622,B,18,410.5233736286773,47
16,0.33,127.62863519989496,30466,B,18,410.29344186962516,50
17,0.35,126.75896753427625,32311,B,18,417.8143666243694,54
18,0.37,125.85417032484635,34170,B,18,417.0324846356453,57
19,0.39,124.64310502790194,36019,B,18,367.8614064799134,53
20,0.41000000000000003,123.43940795559666,37835,B,18,310.55900621118013,47
21,0.43,123.24075146692185,39709,B,18,377.74811755521415,60
22,0.45,122.95769323380689,41530,B,18,415.3623886347219,69
23,0.47,122.76720442498271,43390,B,18,397.5570407928094,69
24,0.49,123.90607319660538,45248,B,18,419.90806223479495,76
25,0.51,123.01828491335372,47088,B,18,387.5722052327557,73
26,0.53,122.24739508846484,48946,B,18,357.5368773750664,70
27,0.55,123.04115307368173,50786,B,18,403.65455046666403,82
28,0.5700000000000001,122.63925855513308,52600,B,18,442.0152091254753,93
29,0.59,123.74337453396757,54449,B,18,422.4136347774982,92
30,0.61,123.23956484702208,56348,B,18,443.67147014978354,100
31,0.63,121.0479391990646,58157,B,18,399.7799061162027,93
32,0.65,120.70376912053854,60014,B,18,479.0548871929883,115
33,0.67,121.75649812491918,61864,B,18,440.48234837708526,109
34,0.69,119.01965370547698,63703,B,18,396.3706575828454,101
35,0.71,118.46950986827042,65513,B,18,507.5328560743669,133
36,0.73,117.88593251761216,67425,B,18,478.3092324805339,129
37,0.75,117.30225976463794,69255,B,18,487.3294346978558,135
38,0.77,118.39139001083637,71057,B,18,496.0806113401917,141
39,0.79,116.1537491432488,72950,B,18,503.7697052775874,147
40,0.81,114.88732337882819,74807,B,18,528.0254521635676,158
41,0.83,114.59353912419239,76615,B,18,512.3017685831757,157
42,0.85,115.1636827014973,78475,B,18,465.1162790697674,146
43,0.87,112.12721002041934,80316,B,18,379.74998754918073,122
44,0.89,110.29721965233482,82148,B,18,322.5884988070312,106
45,0.91,116.1515721324352,84026,B,18,276.7000690262538,93
46,0.9299999999999999,118.56490592301046,83336,B,18,257.9917442641836,86
47,0.95,122.75448054220068,77167,B,18,272.137053403657,84
48,0.97,127.7544194487031,63922,B,18,211.19489377679048,54
49,0.99,129.96622494478476,47994,B,18,171.89648706088263,33
0,0.01,135.323706377858,831,B,19,0.0,0
1,0.03,132.77307537283355,2481,B,19,503.8291011688836,5
2,0.05,130.14787028073573,4132,B,19,544.5304937076477,9
3,0.07,127.25780845556514,5795,B,19,388.26574633304574,9
4,0.09,130.8273265196342,7436,B,19,302.5820333512641,9
5,0.11,129.3461918892186,9099,B,19,247.27992087042534,9
6,0.13,130.28903561796707,10753,B,19,371.989212312843,16
7,0.15000000000000002,129.67453856693803,12407,B,19,322.3986459256871,16
8,0.16999999999999998,127.40306049822064,14050,B,19,320.2846975088968,18
9,0.19,127.12550092233319,15721,B,19,270.3390369569366,17
10,0.21000000000000002,124.27856484680949,17364,B,19,244.75927205712972,17
11,0.22999999999999998,126.0518347176953,19022,B,19,328.566922510777,25
12,0.25,125.20675146297819,20677,B,19,229.7238477535426,19
13,0.27,124.17554858934169,22330,B,19,268.6968204209584,24
14,0.29000000000000004,125.37988407489263,23981,B,19,302.3226721154247,29
15,0.31,124.97659632562312,25637,B,19,312.0489916916956,32
16,0.33,125.58647965723074,27307,B,19,238.03420368403707,26
17,0.35,124.38433106497634,28949,B,19,336.7991985906249,39
18,0.37,124.57288091268674,30591,B,19,367.75522212415416,45
19,0.39,124.27125681705503,32272,B,19,395.07932573128414,51
20,0.41000000000000003,124.10345030964318,33910,B,19,339.13299911530527,46
21,0.43,125.1788014286116,35559,B,19,400.74242807728,57
22,0.45,123.51285840969554,37213,B,19,396.36686104318386,59
23,0.47,123.4650612328908,38868,B,19,437.377791499434,68
24,0.49,121.97060928361671,40523,B,19,363.9908200281322,59
25,0.51,124.20204367102113,42179,B,19,468.2424903387942,79
26,0.53,124.73757328284326,43837,B,19,461.93854506467136,81
27,0.55,125.05953375852211,45470,B,19,456.34484275346387,83
28,0.5700000000000001,124.73455363013554,47147,B,19,509.04617473009955,96
29,0.59,124.95275171085522,48806,B,19,394.41871900995784,77
30,0.61,126.34604024184756,50445,B,19,505.5010407374368,102
31,0.63,126.45872915347266,52107,B,19,484.5798069357284,101
32,0.65,124.67550272522648,53757,B,19,483.65794222147815,104
33,0.67,123.35892254677323,55427,B,19,496.14808667256034,110
34,0.69,122.28994373258077,57049,B,19,508.3349401391786,116
35,0.71,119.90222517322982,58737,B,19,455.419922706301,107
36,0.73,118.72150179692288,60381,B,19,534.1084115864262,129
37,0.75,116.39332129381792,62018,B,19,540.1657583282273,134
38,0.77,115.54091565659738,63692,B,19,506.3430258117189,129
39,0.79,114.00273909716908,65350,B,19,485.8454475899006,127
40,0.81,111.83559291665422,66974,B,19,421.8054767521725,113
41,0.83,114.10145708873671,68630,B,19,404.34212443537814,111
42,0.85,109.51122595708937,70239,B,19,348.8090661883,98
43,0.87,111.75980219003885,70775,B,19,310.8442246555988,88
44,0.89,118.0807514168177,69522,B,19,320.04257645061995,89
45,0.91,118.34955149579675,63879,B,19,309.1782902049187,79
46,0.9299999999999999,119.28123331323745,58055,B,19,245.45689432434762,57
47,0.95,119.09363537032701,51252,B,19,258.5264965269648,53
48,0.97,115.56734525566455,46076,B,19,260.43927424255577,48
49,0.99,113.07626002633785,41765,B,19,179.57620016760447,30
0,0.01,118.61350407450524,859,B,20,291.03608847497094,1
1,0.03,114.26848998459168,2596,B,20,385.20801232665644,4
2,0.05,118.23448756681385,4303,B,20,174.29700209156405,3
3,0.07,120.65475599669148,6045,B,20,372.20843672456573,9
4,0.09,120.0494002321682,7753,B,20,225.71907648652137,7
5,0.11,120.43256648374842,9476,B,20,237.44195863233432,9
6,0.13,121.48377318116975,11216,B,20,222.89586305278175,10
7,0.15000000000000002,120.62912831618841,12929,B,20,212.700131487354,11
8,0.16999999999999998,119.21633960207141,14676,B,20,357.72690106295994,21
9,0.19,117.06374404689217,16378,B,20,198.4369275857858,13
10,0.21000000000000002,118.11456492932862,18112,B,20,317.4690812720848,23
11,0.22999999999999998,118.87883373688459,19824,B,20,290.0524616626312,23
12,0.25,119.23772393947833,21546,B,20,255.26779912744826,22
13,0.27,118.31350075123417,23295,B,20,268.2979180081563,25
14,0.29000000000000004,119.1630447832873,24987,B,20,230.1196622243567,23
15,0.31,120.77337470559647,26749,B,20,299.0766009944297,32
16,0.33,120.59071255316906,28447,B,20,202.13027735789362,23
17,0.35,121.36949826130154,30195,B,20,347.73969200198707,42
18,0.37,122.19736594543744,31890,B,20,415.4907494512386,53
19,0.39,124.35532028787247,33626,B,20,267.6500327127818,36
20,0.41000000000000003,124.53288078065337,35355,B,20,360.62791684344506,51
21,0.43,122.65985641800712,37052,B,20,296.8800604555759,44
22,0.45,122.52070030895983,38840,B,20,354.0164778578785,55
23,0.47,121.09512291440419,40516,B,20,327.03129627801366,53
24,0.49,119.70663542997775,42258,B,20,354.9623739883573,60
25,0.51,120.56953476738369,43978,B,20,375.18759379689845,66
26,0.53,120.79764901604536,45683,B,20,383.07466672503995,70
27,0.55,121.66606239460371,47440,B,20,400.50590219224284,76
28,0.5700000000000001,121.92526219325934,49105,B,20,402.1993686997251,79
29,0.59,122.57558973150276,50913,B,20,422.2890028087129,86
30,0.61,124.25556802404093,52577,B,20,442.20857028738806,93
31,0.63,125.87130661956802,54354,B,20,450.7487949368952,98
32,0.65,127.60795160513214,56039,B,20,463.96259747675725,104
33,0.67,129.8352234361203,57757,B,20,458.8188444690687,106
34,0.69,129.83035264060243,59494,B,20,542.0714693918715,129
35,0.71,126.27227269756193,61196,B,20,445.2905418654814,109
36,0.73,126.51523185115806,62993,B,20,511.9616465321544,129
37,0.75,126.01188210721745,64635,B,20,514.4271679430649,133
38,0.77,125.26433442218242,66431,B,20,508.0459424064067,135
39,0.79,123.14826725403817,68100,B,20,543.3186490455214,148
40,0.81,117.4750286368843,69840,B,20,504.7250859106529,141
41,0.83,112.42514844568635,71575,B,20,443.5906391896612,127
42,0.85,114.98191299124998,73257,B,20,416.3424655664305,122
43,0.87,124.2435241445475,75048,B,20,369.7633514550688,111
44,0.89,122.2983624938072,76702,B,20,345.4929467288989,106
45,0.91,120.91472392638036,78240,B,20,325.92024539877303,102
46,0.9299999999999999,120.09969535202214,71558,B,20,296.9619050280891,85
47,0.95,119.14772380353776,55685,B,20,291.8200592619197,65
48,0.97,118.97195742140048,48569,B,20,277.95507422429944,54
49,0.99,123.4802275694833,42888,B,20,244.82372691662005,42
0,0.01,130.46134020618555,388,B,21,0.0,0
1,0.03,124.13213981244672,1173,B,21,0.0,0
2,0.05,128.61265432098764,1944,B,21,0.0,0
3,0.07,124.27219152854512,2715,B,21,0.0,0
4,0.09,123.22705175865028,3497,B,21,71.48984844152132,1
5,0.11,123.51684604585868,4274,B,21,175.4796443612541,3
6,0.13,121.1837784371909,5055,B,21,98.91196834817013,2
7,0.15000000000000002,123.19694892012342,5834,B,21,128.55673637298594,3
8,0.16999999999999998,123.25094596639927,6607,B,21,37.83865597093991,1
9,0.19,124.75892374256355,7396,B,21,67.60411032990805,2
10,0.21000000000000002,124.35267474599094,8169,B,21,30.60350104051904,1
11,0.22999999999999998,126.01433210166834,8931,B,21,0.0,0
12,0.25,127.48811850632651,9721,B,21,51.435037547577416,2
13,0.27,128.14100486223663,10489,B,21,71.50347983601868,3
14,0.29000000000000004,125.32866015971607,11270,B,21,22.18278615794144,1
15,0.31,126.38302105786768,12062,B,21,103.63123860056376,5
16,0.33,127.53144237512663,12833,B,21,97.40512740590665,5
17,0.35,127.91398323775915,13602,B,21,0.0,0
18,0.37,128.00695120255804,14386,B,21,34.75601279021271,2
19,0.39,130.16357515347548,15149,B,21,49.50821836424847,3
20,0.41000000000000003,130.0946589769308,15952,B,21,15.672016048144432,1
